month ID,sub-region ID,occurrence
47,8,0
47,9,0
48,4,0
48,7,0
48,8,0
48,9,0
49,4,0
49,7,0
49,8,0
49,9,0
50,4,0
50,7,0
50,8,0
50,9,0
51,4,0
51,7,0
51,8,1
51,9,0
52,4,0
52,7,0
52,8,0
52,9,0
53,4,0
53,7,0
53,8,0
53,9,0
54,4,0
54,7,0
54,8,0
54,9,0
55,4,0
55,7,0
55,8,0
55,9,0
56,4,0
56,7,0
56,8,0
56,9,0
57,4,0
57,7,1
57,8,0
57,9,1
58,4,0
58,7,0
58,8,0
58,9,0
59,4,0
59,7,0
59,8,0
59,9,0
60,4,0
60,7,0
60,8,0
60,9,0
61,4,0
61,7,0
61,8,0
61,9,0
62,4,0
62,7,0
62,8,0
62,9,0
63,4,0
63,7,0
63,8,0
63,9,0
64,4,0
64,7,0
64,8,0
64,9,0
65,4,0
65,7,0
65,8,0
65,9,0
66,4,0
66,7,0
66,8,0
66,9,0
67,4,0
67,7,0
67,8,0
67,9,0
68,4,0
68,7,0
68,8,0
68,9,0
69,4,0
69,7,0
69,8,0
69,9,0
70,4,0
70,7,0
70,8,0
70,9,0
71,4,1
71,7,0
71,8,0
71,9,0
72,4,0
72,7,0
72,8,0
72,9,0
73,4,0
73,7,0
73,8,0
73,9,0
74,4,0
74,7,0
74,8,0
74,9,0
75,4,0
75,7,0
75,8,0
75,9,0
76,4,1
76,7,0
76,8,0
76,9,0
77,4,0
77,7,0
77,8,0
77,9,0
78,4,1
78,7,0
78,8,0
78,9,0
79,4,0
79,7,0
79,8,0
79,9,0
80,4,0
80,7,0
80,8,0
80,9,0
81,4,1
81,7,0
81,8,0
81,9,0
82,4,0
82,7,0
82,8,0
82,9,0
83,4,0
83,7,0
83,8,0
83,9,1
84,4,0
84,7,0
84,8,0
84,9,0
85,4,1
85,7,0
85,8,0
85,9,0
86,4,0
86,7,0
86,8,0
86,9,0
87,4,0
87,7,1
87,8,0
87,9,0
88,4,0
88,7,0
88,8,0
88,9,0
89,4,0
89,7,0
89,8,0
89,9,0
90,4,0
90,7,0
90,8,0
90,9,0
91,4,0
91,7,0
91,8,0
91,9,1
92,4,0
92,7,0
92,8,0
92,9,0
93,4,0
93,7,0
93,8,1
93,9,0
94,4,0
94,7,0
94,8,0
94,9,0
95,4,0
95,7,0
95,8,0
95,9,0
96,4,0
96,7,0
96,8,0
96,9,0
97,4,0
97,7,0
97,8,0
97,9,0
98,4,0
98,7,0
98,8,0
98,9,0
99,4,0
99,7,0
99,8,0
99,9,0
100,4,1
100,7,1
100,8,0
100,9,0
101,4,0
101,7,0
101,8,0
101,9,0
102,4,0
102,7,0
102,8,0
102,9,0
103,4,1
103,7,0
103,8,0
103,9,0
104,4,0
104,7,0
104,8,0
104,9,0
105,4,0
105,7,0
105,8,0
105,9,0
106,4,0
106,7,0
106,8,0
106,9,0
107,4,0
107,7,0
107,8,0
107,9,0
108,4,0
108,7,0
108,8,0
108,9,0
109,4,0
109,7,0
109,8,0
109,9,0
110,4,1
110,7,0
110,8,0
110,9,0
111,4,0
111,7,0
111,8,0
111,9,1
112,4,0
112,7,0
112,8,0
112,9,0
113,4,0
113,7,0
113,8,0
113,9,0
114,4,0
114,7,0
114,8,0
114,9,0
115,4,0
115,7,1
115,8,0
115,9,0
116,4,0
116,7,0
116,8,0
116,9,0
117,4,0
117,7,0
117,8,0
117,9,0
118,4,0
118,7,1
118,8,0
118,9,0
119,4,0
119,7,1
119,8,0
119,9,0
120,4,1
120,7,1
120,8,0
120,9,0
121,4,0
121,7,1
121,8,0
121,9,0
122,4,0
122,7,1
122,8,0
122,9,0
123,4,0
123,7,1
123,8,0
123,9,0
124,4,1
124,7,1
124,8,0
124,9,0
125,4,0
125,7,0
125,8,0
125,9,0
126,4,0
126,7,1
126,8,1
126,9,0
127,4,0
127,7,0
127,8,1
127,9,0
128,4,0
128,7,1
128,8,0
128,9,0
129,4,1
129,7,1
129,8,0
129,9,0
130,4,0
130,7,1
130,8,1
130,9,0
131,4,0
131,7,0
131,8,0
131,9,0
132,4,0
132,7,0
132,8,0
132,9,0
133,4,1
133,7,0
133,8,0
133,9,1
134,4,0
134,7,1
134,8,0
134,9,0
135,4,1
135,7,0
135,8,0
135,9,0
136,4,1
136,7,1
136,8,0
136,9,0
137,4,0
137,7,0
137,8,0
137,9,0
138,4,0
138,7,1
138,8,0
138,9,0
139,4,0
139,7,0
139,8,0
139,9,0
140,4,0
140,7,0
140,8,1
140,9,0
141,4,0
141,7,0
141,8,0
141,9,0
142,4,0
142,7,0
142,8,0
142,9,0
143,4,1
143,7,0
143,8,0
143,9,0
144,4,0
144,7,0
144,8,0
144,9,0
145,4,0
145,7,0
145,8,0
145,9,0
146,4,1
146,7,0
146,8,0
146,9,0
147,4,0
147,7,0
147,8,0
147,9,0
148,4,0
148,7,0
148,8,0
148,9,0
149,4,1
149,7,0
149,8,0
149,9,0
150,4,0
150,7,0
150,8,1
150,9,0
151,4,0
151,7,0
151,8,0
151,9,0
152,4,0
152,7,0
152,8,1
152,9,0
153,4,0
153,7,0
153,8,1
153,9,0
154,4,0
154,7,1
154,8,0
154,9,0
155,4,0
155,7,1
155,8,0
155,9,0
156,4,1
156,7,1
156,8,0
156,9,0
157,4,0
157,7,0
157,8,0
157,9,0
158,4,0
158,7,0
158,8,0
158,9,0
159,4,1
159,7,0
159,8,0
159,9,0
160,4,0
160,7,0
160,8,0
160,9,0
161,4,0
161,7,1
161,8,0
161,9,0
162,4,0
162,7,1
162,8,1
162,9,0
163,4,1
163,7,1
163,8,0
163,9,0
164,4,0
164,7,1
164,8,0
164,9,0
165,4,1
165,7,0
165,8,0
165,9,0
166,4,1
166,7,0
166,8,0
166,9,0
167,4,0
167,7,0
167,8,0
167,9,0
168,4,0
168,7,0
168,8,0
168,9,0
169,4,0
169,7,0
169,8,0
169,9,0
170,4,0
170,7,0
170,8,0
170,9,0
171,4,0
171,7,1
171,8,0
171,9,0
172,4,0
172,7,0
172,8,0
172,9,0
173,4,0
173,7,0
173,8,0
173,9,0
174,4,0
174,7,0
174,8,0
174,9,0
175,4,0
175,7,0
175,8,0
175,9,0
176,4,0
176,7,0
176,8,0
176,9,0
177,4,1
177,7,0
177,8,0
177,9,0
178,4,0
178,7,0
178,8,0
178,9,0
179,4,0
179,7,1
179,8,0
179,9,0
180,4,1
180,7,0
180,8,0
180,9,0
181,4,0
181,7,0
181,8,0
181,9,0
182,4,0
182,7,0
182,8,1
182,9,0
183,4,0
183,7,0
183,8,0
183,9,0
184,4,0
184,7,0
184,8,1
184,9,0
185,4,0
185,7,0
185,8,0
185,9,1
186,4,0
186,7,1
186,8,0
186,9,0
187,4,0
187,7,0
187,8,1
187,9,0
188,4,0
188,7,0
188,8,0
188,9,0
189,4,1
189,7,0
189,8,0
189,9,0
190,4,0
190,7,0
190,8,0
190,9,0
191,4,0
191,7,0
191,8,0
191,9,0
192,4,0
192,7,0
192,8,0
192,9,0
193,4,0
193,7,1
193,8,0
193,9,1
194,4,0
194,7,0
194,8,0
194,9,0
195,4,0
195,7,0
195,8,0
195,9,0
196,4,0
196,7,1
196,8,0
196,9,0
197,4,0
197,7,1
197,8,0
197,9,0
198,4,0
198,7,1
198,8,0
198,9,0
199,4,1
199,7,0
199,8,0
199,9,0
200,4,1
200,7,1
200,8,0
200,9,0
201,4,0
201,7,0
201,8,0
201,9,0
202,4,1
202,7,0
202,8,0
202,9,0
203,4,0
203,7,0
203,8,1
203,9,0
204,4,0
204,7,0
204,8,0
204,9,0
205,4,0
205,7,0
205,8,0
205,9,0
206,4,0
206,7,0
206,8,1
206,9,0
207,4,1
207,7,0
207,8,0
207,9,1
208,4,1
208,7,1
208,8,0
208,9,0
209,4,1
209,7,0
209,8,0
209,9,0
210,4,0
210,7,0
210,8,0
210,9,0
211,4,0
211,7,0
211,8,0
211,9,0
212,4,1
212,7,0
212,8,0
212,9,0
213,4,0
213,7,0
213,8,0
213,9,0
214,4,0
214,7,0
214,8,0
214,9,0
215,4,0
215,7,0
215,8,0
215,9,0
216,4,1
216,7,0
216,8,0
216,9,0
217,4,0
217,7,1
217,8,0
217,9,0
218,4,0
218,7,1
218,8,0
218,9,0
219,4,1
219,7,0
219,8,0
219,9,0
220,4,0
220,7,0
220,8,0
220,9,0
221,4,0
221,7,0
221,8,0
221,9,0
222,4,0
222,7,0
222,8,0
222,9,1
223,4,1
223,7,1
223,8,0
223,9,0
224,4,0
224,7,1
224,8,0
224,9,0
225,4,0
225,7,0
225,8,1
225,9,0
226,4,0
226,7,0
226,8,0
226,9,0
227,4,1
227,7,0
227,8,0
227,9,0
228,4,0
228,7,0
228,8,0
228,9,0
229,4,0
229,7,1
229,8,0
229,9,0
230,4,0
230,7,0
230,8,1
230,9,0
231,4,0
231,7,0
231,8,0
231,9,0
232,4,0
232,7,0
232,8,0
232,9,0
233,4,0
233,7,0
233,8,0
233,9,0
234,4,0
234,7,0
234,8,0
234,9,0
235,4,0
235,7,0
235,8,0
235,9,0
236,4,0
236,7,0
236,8,0
236,9,0
237,4,1
237,7,0
237,8,1
237,9,0
238,4,0
238,7,0
238,8,0
238,9,0
239,4,1
239,7,0
239,8,0
239,9,0
240,4,1
240,7,0
240,8,0
240,9,0
241,4,0
241,7,0
241,8,0
241,9,0
242,4,0
242,7,0
242,8,1
242,9,0
243,4,0
243,7,0
243,8,0
243,9,0
244,4,0
244,7,0
244,8,0
244,9,0
245,4,1
245,7,1
245,8,0
245,9,0
246,4,0
246,7,0
246,8,0
246,9,0
247,4,0
247,7,0
247,8,0
247,9,0
248,4,0
248,7,0
248,8,0
248,9,0
249,4,1
249,7,0
249,8,0
249,9,1
250,4,0
250,7,0
250,8,0
250,9,0
251,4,0
251,7,1
251,8,0
251,9,1
252,4,1
252,7,0
252,8,0
252,9,1
253,4,0
253,7,0
253,8,1
253,9,0
254,4,0
254,7,0
254,8,0
254,9,0
255,4,1
255,7,0
255,8,0
255,9,0
256,4,0
256,7,1
256,8,1
256,9,0
257,4,0
257,7,0
257,8,0
257,9,0
258,4,0
258,7,0
258,8,0
258,9,0
259,4,0
259,7,1
259,8,0
259,9,0
260,4,0
260,7,0
260,8,0
260,9,1
261,4,0
261,7,0
261,8,0
261,9,0
262,4,0
262,7,0
262,8,0
262,9,0
263,4,0
263,7,1
263,8,0
263,9,0
264,4,0
264,7,0
264,8,0
264,9,0
265,4,0
265,7,0
265,8,0
265,9,0
266,4,1
266,7,0
266,8,0
266,9,0
267,4,1
267,7,0
267,8,1
267,9,0
268,4,1
268,7,0
268,8,0
268,9,0
269,4,1
269,7,0
269,8,0
269,9,0
270,4,0
270,7,0
270,8,0
270,9,0
271,4,0
271,7,0
271,8,0
271,9,0
272,4,0
272,7,0
272,8,0
272,9,0
273,4,0
273,7,0
273,8,1
273,9,0
274,4,0
274,7,0
274,8,0
274,9,0
275,4,0
275,7,0
275,8,0
275,9,0
276,4,1
276,7,0
276,8,0
276,9,0
277,4,0
277,7,1
277,8,0
277,9,0
278,4,0
278,7,0
278,8,1
278,9,1
279,4,0
279,7,0
279,8,1
279,9,0
280,4,1
280,7,0
280,8,0
280,9,0
281,4,0
281,7,0
281,8,0
281,9,0
282,4,0
282,7,1
282,8,0
282,9,0
283,4,0
283,7,0
283,8,0
283,9,0
284,4,0
284,7,0
284,8,0
284,9,0
285,4,0
285,7,1
285,8,0
285,9,0
286,4,0
286,7,1
286,8,0
286,9,0
287,4,0
287,7,0
287,8,0
287,9,0
288,4,0
288,7,0
288,8,0
288,9,0
289,4,0
289,7,0
289,8,0
289,9,0
290,4,1
290,7,0
290,8,0
290,9,0
291,4,1
291,7,0
291,8,0
291,9,0
292,4,1
292,7,1
292,8,0
292,9,0
293,4,1
293,7,0
293,8,0
293,9,0
294,4,0
294,7,1
294,8,0
294,9,0
295,4,0
295,7,0
295,8,1
295,9,0
296,4,1
296,7,1
296,8,0
296,9,0
297,4,1
297,7,1
297,8,0
297,9,0
298,4,1
298,7,0
298,8,0
298,9,0
299,4,0
299,7,0
299,8,0
299,9,0
300,4,1
300,7,1
300,8,0
300,9,0
301,4,0
301,7,0
301,8,1
301,9,0
302,4,0
302,7,0
302,8,0
302,9,0
303,4,0
303,7,0
303,8,0
303,9,0
304,4,1
304,7,0
304,8,0
304,9,0
305,4,0
305,7,0
305,8,0
305,9,0
306,4,0
306,7,1
306,8,0
306,9,0
307,4,1
307,7,0
307,8,0
307,9,0
308,4,0
308,7,0
308,8,0
308,9,0
309,4,1
309,7,1
309,8,0
309,9,0
310,4,0
310,7,1
310,8,0
310,9,0
311,4,0
311,7,1
311,8,0
311,9,1
312,4,0
312,7,0
312,8,1
312,9,0
313,4,0
313,7,0
313,8,0
313,9,0
314,4,0
314,7,0
314,8,0
314,9,0
315,4,0
315,7,0
315,8,0
315,9,0
316,4,0
316,7,0
316,8,0
316,9,0
317,4,0
317,7,0
317,8,0
317,9,0
318,4,0
318,7,0
318,8,0
318,9,0
319,4,0
319,7,0
319,8,0
319,9,0
320,4,0
320,7,0
320,8,0
320,9,0
321,4,0
321,7,0
321,8,0
321,9,0
322,4,0
322,7,0
322,8,0
322,9,0
323,4,0
323,7,1
323,8,0
323,9,1
324,4,0
324,7,1
324,8,0
324,9,0
325,4,1
325,7,0
325,8,0
325,9,0
326,4,0
326,7,0
326,8,0
326,9,0
327,4,0
327,7,0
327,8,0
327,9,0
328,4,1
328,7,0
328,8,0
328,9,0
329,4,0
329,7,1
329,8,1
329,9,0
330,4,0
330,7,0
330,8,0
330,9,0
331,4,0
331,7,0
331,8,0
331,9,0
332,4,0
332,7,0
332,8,0
332,9,0
333,4,1
333,7,0
333,8,0
333,9,0
334,4,0
334,7,0
334,8,0
334,9,0
335,4,1
335,7,0
335,8,0
335,9,0
336,4,1
336,7,0
336,8,1
336,9,0
337,4,0
337,7,0
337,8,0
337,9,0
338,4,0
338,7,0
338,8,0
338,9,0
339,4,0
339,7,0
339,8,0
339,9,0
340,4,1
340,7,0
340,8,0
340,9,0
341,4,0
341,7,0
341,8,0
341,9,1
342,4,0
342,7,0
342,8,0
342,9,0
343,4,0
343,7,0
343,8,0
343,9,0
344,4,0
344,7,0
344,8,0
344,9,0
345,4,1
345,7,1
345,8,0
345,9,0
346,4,0
346,7,0
346,8,0
346,9,0
347,4,0
347,7,0
347,8,0
347,9,0
348,4,1
348,7,0
348,8,1
348,9,0
349,4,0
349,7,1
349,8,0
349,9,0
350,4,0
350,7,0
350,8,0
350,9,0
351,4,0
351,7,0
351,8,0
351,9,0
352,4,0
352,7,1
352,8,0
352,9,0
353,4,1
353,7,0
353,8,0
353,9,1
354,4,0
354,7,0
354,8,0
354,9,0
355,4,0
355,7,0
355,8,0
355,9,0
356,4,1
356,7,1
356,8,0
356,9,0
357,4,0
357,7,0
357,8,0
357,9,0
358,4,0
358,7,0
358,8,0
358,9,0
359,4,0
359,7,1
359,8,0
359,9,0
360,4,0
360,7,0
360,8,0
360,9,0
361,4,0
361,7,0
361,8,0
361,9,0
362,4,1
362,7,0
362,8,0
362,9,0
363,4,0
363,7,0
363,8,0
363,9,0
364,4,0
364,7,0
364,8,0
364,9,0
365,4,0
365,7,0
365,8,0
365,9,1
366,4,0
366,7,0
366,8,0
366,9,0
367,4,0
367,7,0
367,8,0
367,9,0
368,4,0
368,7,0
368,8,0
368,9,0
369,4,0
369,7,0
369,8,0
369,9,1
370,4,0
370,7,0
370,8,0
370,9,1
371,4,0
371,7,0
371,8,0
371,9,1
372,4,1
372,7,0
372,8,0
372,9,0
373,4,0
373,7,1
373,8,0
373,9,0
374,4,0
374,7,0
374,8,0
374,9,0
375,4,1
375,7,0
375,8,0
375,9,0
376,4,0
376,7,1
376,8,0
376,9,0
377,4,0
377,7,0
377,8,0
377,9,0
378,4,0
378,7,0
378,8,1
378,9,0
379,4,0
379,7,1
379,8,0
379,9,1
380,4,0
380,7,0
380,8,0
380,9,0
381,4,0
381,7,1
381,8,0
381,9,0
382,4,0
382,7,0
382,8,1
382,9,0
383,4,0
383,7,1
383,8,0
383,9,0
384,4,0
384,7,0
384,8,0
384,9,0
385,4,0
385,7,0
385,8,0
385,9,0
386,4,0
386,7,0
386,8,1
386,9,0
387,4,0
387,7,0
387,8,0
387,9,0
388,4,1
388,7,1
388,8,0
388,9,0
389,4,0
389,7,0
389,8,0
389,9,0
390,4,0
390,7,1
390,8,1
390,9,0
391,4,0
391,7,0
391,8,1
391,9,0
392,4,0
392,7,1
392,8,0
392,9,0
393,4,0
393,7,0
393,8,0
393,9,0
394,4,0
394,7,0
394,8,0
394,9,0
395,4,0
395,7,0
395,8,0
395,9,1
396,4,0
396,7,0
396,8,0
396,9,0
397,4,0
397,7,1
397,8,0
397,9,0
398,4,0
398,7,1
398,8,0
398,9,0
399,4,0
399,7,0
399,8,0
399,9,0
400,4,0
400,7,0
400,8,0
400,9,0
401,4,0
401,7,0
401,8,0
401,9,0
402,4,1
402,7,0
402,8,0
402,9,0
403,4,0
403,7,0
403,8,0
403,9,0
404,4,0
404,7,0
404,8,0
404,9,0
405,4,0
405,7,0
405,8,0
405,9,0
406,4,0
406,7,0
406,8,0
406,9,0
407,4,0
407,7,0
407,8,0
407,9,0
408,4,0
408,7,0
408,8,0
408,9,0
409,4,0
409,7,0
409,8,0
409,9,0
410,4,0
410,7,0
410,8,0
410,9,0
411,4,0
411,7,0
411,8,0
411,9,0
412,4,0
412,7,0
412,8,0
412,9,0
413,4,0
413,7,0
413,8,0
413,9,0
414,4,0
414,7,0
414,8,0
414,9,0
415,4,0
415,7,0
415,8,0
415,9,0
416,4,0
416,7,0
416,8,0
416,9,0
417,4,0
417,7,0
417,8,0
417,9,1
418,4,1
418,7,0
418,8,0
418,9,0
419,4,0
419,7,0
419,8,0
419,9,0
420,4,0
420,7,0
420,8,0
420,9,0
421,4,0
421,7,0
421,8,0
421,9,0
422,4,0
422,7,1
422,8,0
422,9,0
423,4,1
423,7,0
423,8,1
423,9,1
424,4,1
424,7,0
424,8,0
424,9,0
425,4,1
425,7,0
425,8,0
425,9,0
426,4,0
426,7,0
426,8,0
426,9,0
427,4,0
427,7,0
427,8,1
427,9,1
428,4,0
428,7,0
428,8,0
428,9,0
429,4,0
429,7,0
429,8,0
429,9,0
430,4,0
430,7,0
430,8,0
430,9,0
431,4,0
431,7,0
431,8,0
431,9,0
432,4,0
432,7,1
432,8,0
432,9,0
433,4,0
433,7,1
433,8,0
433,9,0
434,4,1
434,7,0
434,8,0
434,9,0
435,4,1
435,7,1
435,8,0
435,9,0
436,4,1
436,7,0
436,8,0
436,9,0
437,4,0
437,7,0
437,8,0
437,9,0
438,4,0
438,7,0
438,8,0
438,9,0
439,4,1
439,7,0
439,8,1
439,9,0
440,4,1
440,7,0
440,8,0
440,9,0
441,4,0
441,7,0
441,8,0
441,9,0
442,4,1
442,7,0
442,8,0
442,9,0
443,4,0
443,7,0
443,8,0
443,9,0
444,4,0
444,7,0
444,8,0
444,9,0
445,4,1
445,7,0
445,8,0
445,9,0
446,4,0
446,7,0
446,8,1
446,9,0
447,4,0
447,7,0
447,8,0
447,9,0
448,4,1
448,7,0
448,8,0
448,9,1
449,4,0
449,7,0
449,8,0
449,9,0
450,4,0
450,7,1
450,8,0
450,9,0
451,4,0
451,7,0
451,8,0
451,9,0
452,4,0
452,7,0
452,8,0
452,9,0
453,4,1
453,7,0
453,8,0
453,9,1
454,4,0
454,7,0
454,8,0
454,9,0
455,4,0
455,7,1
455,8,1
455,9,0
456,4,0
456,7,0
456,8,0
456,9,0
457,4,0
457,7,0
457,8,0
457,9,0
458,4,0
458,7,0
458,8,0
458,9,1
459,4,0
459,7,0
459,8,0
459,9,0
460,4,0
460,7,0
460,8,0
460,9,0
461,4,0
461,7,0
461,8,0
461,9,0
462,4,0
462,7,0
462,8,0
462,9,0
463,4,0
463,7,0
463,8,1
463,9,0
464,4,0
464,7,0
464,8,0
464,9,0
465,4,0
465,7,0
465,8,0
465,9,0
466,4,1
466,7,1
466,8,0
466,9,0
467,4,0
467,7,0
467,8,0
467,9,0
468,4,1
468,7,0
468,8,0
468,9,0
469,4,0
469,7,0
469,8,0
469,9,0
470,4,0
470,7,0
470,8,0
470,9,1
471,4,0
471,7,0
471,8,0
471,9,0
472,4,1
472,7,0
472,8,1
472,9,0
473,4,0
473,7,0
473,8,0
473,9,0
474,4,1
474,7,0
474,8,1
474,9,0
475,4,1
475,7,0
475,8,0
475,9,0
476,4,0
476,7,0
476,8,0
476,9,0
477,4,0
477,7,0
477,8,1
477,9,0
478,4,1
478,7,1
478,8,0
478,9,0
479,4,0
479,7,0
479,8,0
479,9,0
480,4,0
480,7,0
480,8,0
480,9,0
481,4,0
481,7,0
481,8,1
481,9,0
482,4,0
482,7,0
482,8,0
482,9,0
483,4,0
483,7,0
483,8,0
483,9,0
484,4,0
484,7,0
484,8,1
484,9,0
485,4,1
485,7,0
485,8,0
485,9,0
486,4,0
486,7,0
486,8,0
486,9,0
487,4,1
487,7,0
487,8,0
487,9,0
488,4,0
488,7,0
488,8,0
488,9,0
489,4,1
489,7,0
489,8,0
489,9,0
490,4,1
490,7,0
490,8,0
490,9,0
491,4,0
491,7,0
491,8,0
491,9,0
492,4,1
492,7,0
492,8,0
492,9,0
493,4,1
493,7,0
493,8,0
493,9,0
494,4,0
494,7,0
494,8,0
494,9,0
495,4,1
495,7,1
495,8,0
495,9,1
496,4,1
496,7,0
496,8,0
496,9,1
497,4,0
497,7,0
497,8,0
497,9,0
498,4,1
498,7,0
498,8,1
498,9,1
499,4,0
499,7,0
499,8,0
499,9,0
500,4,0
500,7,0
500,8,1
500,9,0
501,4,0
501,7,0
501,8,1
501,9,0
502,4,1
502,7,0
502,8,1
502,9,0
503,4,0
503,7,0
503,8,1
503,9,0
504,4,0
504,7,0
504,8,1
504,9,0
505,4,0
505,7,0
505,8,1
505,9,1
506,4,0
506,7,0
506,8,1
506,9,0
507,4,0
507,7,0
507,8,1
507,9,1
508,4,0
508,7,0
508,8,1
508,9,0
509,4,0
509,7,0
509,8,1
509,9,0
510,4,0
510,7,0
510,8,1
510,9,0
511,4,0
511,7,0
511,8,0
511,9,0
512,4,0
512,7,0
512,8,1
512,9,0
513,4,1
513,7,0
513,8,0
513,9,0
514,4,1
514,7,0
514,8,0
514,9,0
515,4,1
515,7,0
515,8,0
515,9,0
516,4,1
516,7,0
516,8,1
516,9,0
517,4,1
517,7,0
517,8,1
517,9,0
518,4,1
518,7,1
518,8,1
518,9,1
519,4,1
519,7,0
519,8,1
519,9,0
520,4,0
520,7,0
520,8,1
520,9,1
521,4,0
521,7,0
521,8,0
521,9,0
522,4,0
522,7,1
522,8,1
522,9,0
523,4,0
523,7,1
523,8,0
523,9,0
524,4,0
524,7,0
524,8,0
524,9,0
525,4,1
525,7,1
525,8,1
525,9,0
526,4,0
526,7,1
526,8,0
526,9,0
527,4,0
527,7,0
527,8,0
527,9,0
528,4,0
528,7,0
528,8,0
528,9,1
529,4,0
529,7,0
529,8,1
529,9,1
530,4,0
530,7,0
530,8,1
530,9,0
531,4,0
531,7,0
531,8,0
531,9,0
532,4,0
532,7,0
532,8,1
532,9,0
533,4,1
533,7,0
533,8,0
533,9,0
534,4,0
534,7,0
534,8,0
534,9,0
535,4,0
535,7,0
535,8,0
535,9,0
536,4,0
536,7,0
536,8,1
536,9,0
537,4,0
537,7,0
537,8,0
537,9,0
538,4,0
538,7,0
538,8,0
538,9,0
539,4,0
539,7,1
539,8,0
539,9,0
540,4,0
540,7,0
540,8,0
540,9,1
541,4,1
541,7,0
541,8,1
541,9,0
542,4,0
542,7,0
542,8,0
542,9,1
543,4,1
543,7,0
543,8,1
543,9,0
544,4,1
544,7,1
544,8,0
544,9,0
545,4,1
545,7,1
545,8,0
545,9,0
546,4,1
546,7,0
546,8,0
546,9,0
547,4,0
547,7,0
547,8,0
547,9,0
548,4,1
548,7,1
548,8,0
548,9,0
549,4,0
549,7,0
549,8,0
549,9,1
550,4,0
550,7,0
550,8,0
550,9,1
551,4,0
551,7,0
551,8,0
551,9,0
552,4,0
552,7,0
552,8,0
552,9,0
553,4,0
553,7,0
553,8,0
553,9,0
554,4,1
554,7,1
554,8,0
554,9,1
555,4,0
555,7,0
555,8,0
555,9,0
556,4,0
556,7,1
556,8,0
556,9,1
557,4,1
557,7,0
557,8,1
557,9,1
558,4,0
558,7,0
558,8,0
558,9,0
559,4,0
559,7,0
559,8,0
559,9,1
560,4,0
560,7,0
560,8,1
560,9,0
561,4,0
561,7,0
561,8,0
561,9,0
562,4,0
562,7,0
562,8,1
562,9,0
563,4,0
563,7,0
563,8,0
563,9,0
564,4,1
564,7,0
564,8,0
564,9,0
565,4,1
565,7,0
565,8,1
565,9,0
566,4,0
566,7,0
566,8,0
566,9,0
567,4,1
567,7,0
567,8,1
567,9,0
568,4,0
568,7,0
568,8,0
568,9,0
569,4,1
569,7,0
569,8,0
569,9,0
570,4,1
570,7,0
570,8,1
570,9,0
571,4,1
571,7,0
571,8,0
571,9,1
572,4,0
572,7,0
572,8,1
572,9,0
573,4,0
573,7,0
573,8,1
573,9,0
574,4,0
574,7,0
574,8,1
574,9,0
575,4,0
575,7,0
575,8,0
575,9,0
576,4,1
576,7,0
576,8,1
576,9,0
577,4,0
577,7,0
577,8,0
577,9,0
578,4,0
578,7,1
578,8,1
578,9,0
579,4,0
579,7,0
579,8,0
579,9,0
580,4,0
580,7,0
580,8,0
580,9,1
581,4,0
581,7,0
581,8,0
581,9,1
582,4,1
582,7,0
582,8,1
