spatial id,temporal id,Target (normal),Normal target,occurrence t-7,occurrence t-6,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
3,286,1.0,1.0,0,1,1,0,0,1,0,0
3,287,0.0,0.0,1,1,0,0,1,0,0,0
3,288,1.0,1.0,1,0,0,1,0,0,0,1
3,289,0.0,0.0,0,0,1,0,0,0,1,0
3,290,0.0,0.0,0,1,0,0,0,1,0,0
3,291,0.0,0.0,1,0,0,0,1,0,0,1
3,292,1.0,1.0,0,0,0,1,0,0,1,0
3,293,1.0,1.0,0,0,1,0,0,1,0,0
3,294,0.0,0.0,0,1,0,0,1,0,0,1
3,295,0.0,0.0,1,0,0,1,0,0,1,1
3,296,1.0,1.0,0,0,1,0,0,1,1,1
3,297,0.0,0.0,0,1,0,0,1,1,1,1
3,298,1.0,1.0,1,0,0,1,1,1,1,0
3,299,0.0,0.0,0,0,1,1,1,1,0,1
3,300,0.0,0.0,0,1,1,1,1,0,1,0
3,301,0.0,0.0,1,1,1,1,0,1,0,0
3,302,0.0,0.0,1,1,1,0,1,0,0,0
3,303,0.0,0.0,1,1,0,1,0,0,0,1
3,304,0.0,0.0,1,0,1,0,0,0,1,1
3,305,1.0,1.0,0,1,0,0,0,1,1,0
3,306,1.0,1.0,1,0,0,0,1,1,0,0
3,307,1.0,1.0,0,0,0,1,1,0,0,1
3,308,1.0,1.0,0,0,1,1,0,0,1,0
3,309,1.0,1.0,0,1,1,0,0,1,0,1
3,310,0.0,0.0,1,1,0,0,1,0,1,0
3,311,1.0,1.0,1,0,0,1,0,1,0,0
3,312,0.0,0.0,0,0,1,0,1,0,0,0
3,313,1.0,1.0,0,1,0,1,0,0,0,0
3,314,1.0,1.0,1,0,1,0,0,0,0,0
3,315,0.0,0.0,0,1,0,0,0,0,0,0
3,316,1.0,1.0,1,0,0,0,0,0,0,1
3,317,1.0,1.0,0,0,0,0,0,0,1,1
3,318,0.0,0.0,0,0,0,0,0,1,1,1
3,319,0.0,0.0,0,0,0,0,1,1,1,1
3,320,0.0,0.0,0,0,0,1,1,1,1,1
3,321,1.0,1.0,0,0,1,1,1,1,1,0
3,322,0.0,0.0,0,1,1,1,1,1,0,1
3,323,1.0,1.0,1,1,1,1,1,0,1,0
3,324,1.0,1.0,1,1,1,1,0,1,0,1
3,325,1.0,1.0,1,1,1,0,1,0,1,1
3,326,0.0,0.0,1,1,0,1,0,1,1,0
3,327,0.0,0.0,1,0,1,0,1,1,0,1
3,328,1.0,1.0,0,1,0,1,1,0,1,1
3,329,1.0,1.0,1,0,1,1,0,1,1,0
3,330,0.0,0.0,0,1,1,0,1,1,0,0
3,331,1.0,1.0,1,1,0,1,1,0,0,0
3,332,1.0,1.0,1,0,1,1,0,0,0,1
3,333,0.0,0.0,0,1,1,0,0,0,1,0
3,334,0.0,0.0,1,1,0,0,0,1,0,1
3,335,1.0,1.0,1,0,0,0,1,0,1,1
3,336,1.0,1.0,0,0,0,1,0,1,1,1
3,337,0.0,0.0,0,0,1,0,1,1,1,0
3,338,1.0,1.0,0,1,0,1,1,1,0,0
3,339,0.0,0.0,1,0,1,1,1,0,0,1
3,340,0.0,0.0,0,1,1,1,0,0,1,1
3,341,1.0,1.0,1,1,1,0,0,1,1,0
3,342,0.0,0.0,1,1,0,0,1,1,0,1
3,343,1.0,1.0,1,0,0,1,1,0,1,1
3,344,1.0,1.0,0,0,1,1,0,1,1,0
3,345,1.0,1.0,0,1,1,0,1,1,0,0
3,346,0.0,0.0,1,1,0,1,1,0,0,1
3,347,1.0,1.0,1,0,1,1,0,0,1,1
3,348,1.0,1.0,0,1,1,0,0,1,1,0
3,349,1.0,1.0,1,1,0,0,1,1,0,1
3,350,1.0,1.0,1,0,0,1,1,0,1,0
3,351,1.0,1.0,0,0,1,1,0,1,0,0
3,352,1.0,1.0,0,1,1,0,1,0,0,1
3,353,1.0,1.0,1,1,0,1,0,0,1,0
3,354,0.0,0.0,1,0,1,0,0,1,0,1
3,355,1.0,1.0,0,1,0,0,1,0,1,1
3,356,1.0,1.0,1,0,0,1,0,1,1,1
3,357,1.0,1.0,0,0,1,0,1,1,1,0
3,358,0.0,0.0,0,1,0,1,1,1,0,1
3,359,1.0,1.0,1,0,1,1,1,0,1,1
3,360,0.0,0.0,0,1,1,1,0,1,1,1
3,361,1.0,1.0,1,1,1,0,1,1,1,1
3,362,1.0,1.0,1,1,0,1,1,1,1,1
3,363,1.0,1.0,1,0,1,1,1,1,1,1
3,364,1.0,1.0,0,1,1,1,1,1,1,1
3,365,0.0,0.0,1,1,1,1,1,1,1,0
3,366,1.0,1.0,1,1,1,1,1,1,0,1
3,367,0.0,0.0,1,1,1,1,1,0,1,1
3,368,0.0,0.0,1,1,1,1,0,1,1,1
3,369,0.0,0.0,1,1,1,0,1,1,1,0
3,370,1.0,1.0,1,1,0,1,1,1,0,1
3,371,1.0,1.0,1,0,1,1,1,0,1,0
3,372,1.0,1.0,0,1,1,1,0,1,0,1
3,373,1.0,1.0,1,1,1,0,1,0,1,1
3,374,1.0,1.0,1,1,0,1,0,1,1,1
3,375,1.0,1.0,1,0,1,0,1,1,1,1
3,376,1.0,1.0,0,1,0,1,1,1,1,0
3,377,0.0,0.0,1,0,1,1,1,1,0,1
3,378,0.0,0.0,0,1,1,1,1,0,1,0
3,379,1.0,1.0,1,1,1,1,0,1,0,0
3,380,1.0,1.0,1,1,1,0,1,0,0,0
3,381,1.0,1.0,1,1,0,1,0,0,0,1
3,382,0.0,0.0,1,0,1,0,0,0,1,1
3,383,0.0,0.0,0,1,0,0,0,1,1,1
3,384,1.0,1.0,1,0,0,0,1,1,1,1
3,385,1.0,1.0,0,0,0,1,1,1,1,1
3,386,0.0,0.0,0,0,1,1,1,1,1,1
3,387,0.0,0.0,0,1,1,1,1,1,1,1
3,388,1.0,1.0,1,1,1,1,1,1,1,0
3,389,0.0,0.0,1,1,1,1,1,1,0,0
3,390,1.0,1.0,1,1,1,1,1,0,0,1
3,391,0.0,0.0,1,1,1,1,0,0,1,1
3,392,0.0,0.0,1,1,1,0,0,1,1,1
3,393,0.0,0.0,1,1,0,0,1,1,1,0
3,394,0.0,0.0,1,0,0,1,1,1,0,0
3,395,0.0,0.0,0,0,1,1,1,0,0,1
3,396,0.0,0.0,0,1,1,1,0,0,1,1
3,397,0.0,0.0,1,1,1,0,0,1,1,0
3,398,1.0,1.0,1,1,0,0,1,1,0,0
3,399,0.0,0.0,1,0,0,1,1,0,0,1
3,400,0.0,0.0,0,0,1,1,0,0,1,0
3,401,0.0,0.0,0,1,1,0,0,1,0,1
3,402,0.0,0.0,1,1,0,0,1,0,1,0
3,403,0.0,0.0,1,0,0,1,0,1,0,0
3,404,1.0,1.0,0,0,1,0,1,0,0,0
3,405,0.0,0.0,0,1,0,1,0,0,0,0
3,406,0.0,0.0,1,0,1,0,0,0,0,0
3,407,1.0,1.0,0,1,0,0,0,0,0,0
3,408,0.0,0.0,1,0,0,0,0,0,0,0
3,409,0.0,0.0,0,0,0,0,0,0,0,1
3,410,0.0,0.0,0,0,0,0,0,0,1,0
3,411,1.0,1.0,0,0,0,0,0,1,0,0
3,412,1.0,1.0,0,0,0,0,1,0,0,0
3,413,0.0,0.0,0,0,0,1,0,0,0,0
3,414,0.0,0.0,0,0,1,0,0,0,0,0
3,415,1.0,1.0,0,1,0,0,0,0,0,1
3,416,1.0,1.0,1,0,0,0,0,0,1,0
3,417,1.0,1.0,0,0,0,0,0,1,0,0
3,418,1.0,1.0,0,0,0,0,1,0,0,1
3,419,1.0,1.0,0,0,0,1,0,0,1,0
3,420,1.0,1.0,0,0,1,0,0,1,0,0
3,421,0.0,0.0,0,1,0,0,1,0,0,0
3,422,0.0,0.0,1,0,0,1,0,0,0,1
3,423,0.0,0.0,0,0,1,0,0,0,1,1
3,424,0.0,0.0,0,1,0,0,0,1,1,0
3,425,1.0,1.0,1,0,0,0,1,1,0,0
3,426,1.0,1.0,0,0,0,1,1,0,0,1
3,427,1.0,1.0,0,0,1,1,0,0,1,1
3,428,1.0,1.0,0,1,1,0,0,1,1,1
3,429,0.0,0.0,1,1,0,0,1,1,1,1
3,430,0.0,0.0,1,0,0,1,1,1,1,1
3,431,0.0,0.0,0,0,1,1,1,1,1,1
3,432,1.0,1.0,0,1,1,1,1,1,1,0
3,433,1.0,1.0,1,1,1,1,1,1,0,0
3,434,0.0,0.0,1,1,1,1,1,0,0,0
3,435,0.0,0.0,1,1,1,1,0,0,0,0
3,436,0.0,0.0,1,1,1,0,0,0,0,1
3,437,1.0,1.0,1,1,0,0,0,0,1,1
3,438,1.0,1.0,1,0,0,0,0,1,1,1
3,439,0.0,0.0,0,0,0,0,1,1,1,1
3,440,1.0,1.0,0,0,0,1,1,1,1,0
3,441,1.0,1.0,0,0,1,1,1,1,0,0
3,442,0.0,0.0,0,1,1,1,1,0,0,0
3,443,1.0,1.0,1,1,1,1,0,0,0,1
3,444,0.0,0.0,1,1,1,0,0,0,1,1
3,445,1.0,1.0,1,1,0,0,0,1,1,0
3,446,0.0,0.0,1,0,0,0,1,1,0,0
3,447,0.0,0.0,0,0,0,1,1,0,0,0
3,448,0.0,0.0,0,0,1,1,0,0,0,1
3,449,1.0,1.0,0,1,1,0,0,0,1,1
3,450,1.0,1.0,1,1,0,0,0,1,1,0
3,451,1.0,1.0,1,0,0,0,1,1,0,1
3,452,1.0,1.0,0,0,0,1,1,0,1,1
3,453,0.0,0.0,0,0,1,1,0,1,1,0
3,454,1.0,1.0,0,1,1,0,1,1,0,1
3,455,0.0,0.0,1,1,0,1,1,0,1,0
3,456,1.0,1.0,1,0,1,1,0,1,0,1
3,457,0.0,0.0,0,1,1,0,1,0,1,0
3,458,1.0,1.0,1,1,0,1,0,1,0,0
3,459,1.0,1.0,1,0,1,0,1,0,0,0
3,460,1.0,1.0,0,1,0,1,0,0,0,1
3,461,0.0,0.0,1,0,1,0,0,0,1,1
3,462,1.0,1.0,0,1,0,0,0,1,1,1
3,463,0.0,0.0,1,0,0,0,1,1,1,1
3,464,0.0,0.0,0,0,0,1,1,1,1,0
3,465,1.0,1.0,0,0,1,1,1,1,0,1
3,466,0.0,0.0,0,1,1,1,1,0,1,0
3,467,0.0,0.0,1,1,1,1,0,1,0,1
3,468,1.0,1.0,1,1,1,0,1,0,1,0
3,469,1.0,1.0,1,1,0,1,0,1,0,1
3,470,0.0,0.0,1,0,1,0,1,0,1,1
3,471,0.0,0.0,0,1,0,1,0,1,1,1
3,472,0.0,0.0,1,0,1,0,1,1,1,0
3,473,0.0,0.0,0,1,0,1,1,1,0,1
3,474,1.0,1.0,1,0,1,1,1,0,1,0
3,475,1.0,1.0,0,1,1,1,0,1,0,0
3,476,0.0,0.0,1,1,1,0,1,0,0,1
3,477,1.0,1.0,1,1,0,1,0,0,1,0
3,478,0.0,0.0,1,0,1,0,0,1,0,0
3,479,0.0,0.0,0,1,0,0,1,0,0,1
3,480,1.0,1.0,1,0,0,1,0,0,1,1
3,481,0.0,0.0,0,0,1,0,0,1,1,0
3,482,1.0,1.0,0,1,0,0,1,1,0,0
3,483,1.0,1.0,1,0,0,1,1,0,0,0
3,484,0.0,0.0,0,0,1,1,0,0,0,0
3,485,0.0,0.0,0,1,1,0,0,0,0,1
3,486,0.0,0.0,1,1,0,0,0,0,1,1
3,487,1.0,1.0,1,0,0,0,0,1,1,0
3,488,0.0,0.0,0,0,0,0,1,1,0,1
3,489,0.0,0.0,0,0,0,1,1,0,1,0
3,490,1.0,1.0,0,0,1,1,0,1,0,0
3,491,0.0,0.0,0,1,1,0,1,0,0,1
3,492,0.0,0.0,1,1,0,1,0,0,1,0
3,493,1.0,1.0,1,0,1,0,0,1,0,1
3,494,0.0,0.0,0,1,0,0,1,0,1,1
3,495,1.0,1.0,1,0,0,1,0,1,1,0
3,496,1.0,1.0,0,0,1,0,1,1,0,0
3,497,0.0,0.0,0,1,0,1,1,0,0,0
3,498,0.0,0.0,1,0,1,1,0,0,0,1
3,499,0.0,0.0,0,1,1,0,0,0,1,0
3,500,0.0,0.0,1,1,0,0,0,1,0,0
3,501,0.0,0.0,1,0,0,0,1,0,0,1
