spatial id,temporal id,Target (normal),Normal target,occurrence t-7,occurrence t-6,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
3,496,0.0,0.0,0,0,1,0,1,1,0,0
3,497,0.0,0.0,0,1,0,1,1,0,0,0
3,498,0.0,0.0,1,0,1,1,0,0,0,1
3,499,0.0,0.0,0,1,1,0,0,0,1,0
3,500,0.0,0.0,1,1,0,0,0,1,0,0
3,501,0.0,0.0,1,0,0,0,1,0,0,1
3,502,0.0,0.0,0,0,0,1,0,0,1,0
3,503,0.0,0.0,0,0,1,0,0,1,0,0
3,504,0.0,0.0,0,1,0,0,1,0,0,1
3,505,1.0,1.0,1,0,0,1,0,0,1,0
3,506,1.0,1.0,0,0,1,0,0,1,0,1
3,507,0.0,0.0,0,1,0,0,1,0,1,1
3,508,1.0,1.0,1,0,0,1,0,1,1,0
3,509,1.0,1.0,0,0,1,0,1,1,0,0
3,510,0.0,0.0,0,1,0,1,1,0,0,0
3,511,0.0,0.0,1,0,1,1,0,0,0,0
3,512,1.0,1.0,0,1,1,0,0,0,0,0
3,513,1.0,1.0,1,1,0,0,0,0,0,0
3,514,1.0,1.0,1,0,0,0,0,0,0,0
3,515,0.0,0.0,0,0,0,0,0,0,0,0
3,516,0.0,0.0,0,0,0,0,0,0,0,0
3,517,1.0,1.0,0,0,0,0,0,0,0,1
3,518,0.0,0.0,0,0,0,0,0,0,1,1
3,519,0.0,0.0,0,0,0,0,0,1,1,0
3,520,0.0,0.0,0,0,0,0,1,1,0,1
3,521,1.0,1.0,0,0,0,1,1,0,1,1
3,522,0.0,0.0,0,0,1,1,0,1,1,0
3,523,1.0,1.0,0,1,1,0,1,1,0,0
3,524,1.0,1.0,1,1,0,1,1,0,0,1
3,525,1.0,1.0,1,0,1,1,0,0,1,1
3,526,0.0,0.0,0,1,1,0,0,1,1,1
3,527,0.0,0.0,1,1,0,0,1,1,1,0
3,528,1.0,1.0,1,0,0,1,1,1,0,0
3,529,0.0,0.0,0,0,1,1,1,0,0,1
3,530,0.0,0.0,0,1,1,1,0,0,1,0
3,531,0.0,0.0,1,1,1,0,0,1,0,0
3,532,0.0,0.0,1,1,0,0,1,0,0,0
3,533,0.0,0.0,1,0,0,1,0,0,0,1
3,534,1.0,1.0,0,0,1,0,0,0,1,0
3,535,0.0,0.0,0,1,0,0,0,1,0,1
3,536,0.0,0.0,1,0,0,0,1,0,1,1
3,537,1.0,1.0,0,0,0,1,0,1,1,1
3,538,1.0,1.0,0,0,1,0,1,1,1,0
3,539,1.0,1.0,0,1,0,1,1,1,0,0
3,540,1.0,1.0,1,0,1,1,1,0,0,1
3,541,1.0,1.0,0,1,1,1,0,0,1,0
3,542,1.0,1.0,1,1,1,0,0,1,0,0
3,543,0.0,0.0,1,1,0,0,1,0,0,0
3,544,1.0,1.0,1,0,0,1,0,0,0,0
3,545,0.0,0.0,0,0,1,0,0,0,0,0
3,546,1.0,1.0,0,1,0,0,0,0,0,1
3,547,1.0,1.0,1,0,0,0,0,0,1,0
3,548,0.0,0.0,0,0,0,0,0,1,0,0
3,549,1.0,1.0,0,0,0,0,1,0,0,1
3,550,1.0,1.0,0,0,0,1,0,0,1,1
3,551,1.0,1.0,0,0,1,0,0,1,1,1
3,552,0.0,0.0,0,1,0,0,1,1,1,1
3,553,1.0,1.0,1,0,0,1,1,1,1,1
3,554,0.0,0.0,0,0,1,1,1,1,1,1
3,555,1.0,1.0,0,1,1,1,1,1,1,0
3,556,0.0,0.0,1,1,1,1,1,1,0,1
3,557,1.0,1.0,1,1,1,1,1,0,1,0
3,558,0.0,0.0,1,1,1,1,0,1,0,1
3,559,0.0,0.0,1,1,1,0,1,0,1,1
3,560,0.0,0.0,1,1,0,1,0,1,1,0
3,561,1.0,1.0,1,0,1,0,1,1,0,1
3,562,0.0,0.0,0,1,0,1,1,0,1,1
3,563,1.0,1.0,1,0,1,1,0,1,1,1
3,564,0.0,0.0,0,1,1,0,1,1,1,0
3,565,0.0,0.0,1,1,0,1,1,1,0,1
3,566,0.0,0.0,1,0,1,1,1,0,1,0
3,567,1.0,1.0,0,1,1,1,0,1,0,1
3,568,1.0,1.0,1,1,1,0,1,0,1,0
3,569,0.0,0.0,1,1,0,1,0,1,0,1
3,570,0.0,0.0,1,0,1,0,1,0,1,0
3,571,1.0,1.0,0,1,0,1,0,1,0,0
3,572,1.0,1.0,1,0,1,0,1,0,0,0
3,573,1.0,1.0,0,1,0,1,0,0,0,1
3,574,1.0,1.0,1,0,1,0,0,0,1,0
3,575,1.0,1.0,0,1,0,0,0,1,0,1
3,576,1.0,1.0,1,0,0,0,1,0,1,0
3,577,1.0,1.0,0,0,0,1,0,1,0,0
3,578,1.0,1.0,0,0,1,0,1,0,0,0
3,579,1.0,1.0,0,1,0,1,0,0,0,1
3,580,1.0,1.0,1,0,1,0,0,0,1,1
3,581,1.0,1.0,0,1,0,0,0,1,1,0
3,582,0.0,0.0,1,0,0,0,1,1,0,0
3,583,0.0,0.0,0,0,0,1,1,0,0,1
3,584,1.0,1.0,0,0,1,1,0,0,1,1
3,585,1.0,1.0,0,1,1,0,0,1,1,1
3,586,0.0,0.0,1,1,0,0,1,1,1,1
3,587,0.0,0.0,1,0,0,1,1,1,1,1
3,588,1.0,1.0,0,0,1,1,1,1,1,1
3,589,,,0,1,1,1,1,1,1,1
3,590,,,1,1,1,1,1,1,1,1
3,591,,,1,1,1,1,1,1,1,1
3,592,,,1,1,1,1,1,1,1,1
3,593,,,1,1,1,1,1,1,1,1
3,594,,,1,1,1,1,1,1,1,0
3,595,,,1,1,1,1,1,1,0,0
3,596,,,1,1,1,1,1,0,0,1
3,597,,,1,1,1,1,0,0,1,1
3,598,,,1,1,1,0,0,1,1,0
3,599,,,1,1,0,0,1,1,0,0
3,600,,,1,0,0,1,1,0,0,1
