spatial id,temporal id,Target (normal),Normal target,occurrence t-9,occurrence t-8,occurrence t-7,occurrence t-6,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
5,115,1.0,1.0,0,0,0,0,1,0,1,0,0,0
6,115,1.0,1.0,1,0,1,0,1,1,0,1,1,1
1,116,0.0,0.0,0,1,0,1,1,1,0,1,0,1
2,116,1.0,1.0,1,1,1,1,1,1,1,0,1,1
5,116,0.0,0.0,0,0,0,1,0,1,0,0,0,0
6,116,1.0,1.0,0,1,0,1,1,0,1,1,1,1
1,117,0.0,0.0,1,0,1,1,1,0,1,0,1,1
2,117,1.0,1.0,1,1,1,1,1,1,0,1,1,1
5,117,0.0,0.0,0,0,1,0,1,0,0,0,0,0
6,117,1.0,1.0,1,0,1,1,0,1,1,1,1,1
1,118,0.0,0.0,0,1,1,1,0,1,0,1,1,1
2,118,1.0,1.0,1,1,1,1,1,0,1,1,1,1
5,118,0.0,0.0,0,1,0,1,0,0,0,0,0,0
6,118,1.0,1.0,0,1,1,0,1,1,1,1,1,1
1,119,1.0,1.0,1,1,1,0,1,0,1,1,1,1
2,119,0.0,0.0,1,1,1,1,0,1,1,1,1,1
5,119,0.0,0.0,1,0,1,0,0,0,0,0,0,1
6,119,1.0,1.0,1,1,0,1,1,1,1,1,1,1
1,120,1.0,1.0,1,1,0,1,0,1,1,1,1,1
2,120,1.0,1.0,1,1,1,0,1,1,1,1,1,1
5,120,0.0,0.0,0,1,0,0,0,0,0,0,1,1
6,120,1.0,1.0,1,0,1,1,1,1,1,1,1,1
1,121,1.0,1.0,1,0,1,0,1,1,1,1,1,1
2,121,0.0,0.0,1,1,0,1,1,1,1,1,1,1
5,121,0.0,0.0,1,0,0,0,0,0,0,1,1,1
6,121,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,122,0.0,0.0,0,1,0,1,1,1,1,1,1,1
2,122,0.0,0.0,1,0,1,1,1,1,1,1,1,0
5,122,1.0,1.0,0,0,0,0,0,0,1,1,1,0
6,122,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,123,0.0,0.0,1,0,1,1,1,1,1,1,1,1
2,123,1.0,1.0,0,1,1,1,1,1,1,1,0,0
5,123,0.0,0.0,0,0,0,0,0,1,1,1,0,1
6,123,0.0,0.0,1,1,1,1,1,1,1,1,1,1
1,124,1.0,1.0,0,1,1,1,1,1,1,1,1,1
2,124,1.0,1.0,1,1,1,1,1,1,1,0,0,1
5,124,1.0,1.0,0,0,0,0,1,1,1,0,1,1
6,124,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,125,1.0,1.0,1,1,1,1,1,1,1,1,1,0
2,125,1.0,1.0,1,1,1,1,1,1,0,0,1,1
5,125,0.0,0.0,0,0,0,1,1,1,0,1,1,0
6,125,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,126,1.0,1.0,1,1,1,1,1,1,1,1,0,0
2,126,1.0,1.0,1,1,1,1,1,0,0,1,1,1
5,126,1.0,1.0,0,0,1,1,1,0,1,1,0,0
6,126,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,127,1.0,1.0,1,1,1,1,1,1,1,0,0,0
2,127,1.0,1.0,1,1,1,1,0,0,1,1,1,1
5,127,0.0,0.0,0,1,1,1,0,1,1,0,0,0
6,127,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,128,0.0,0.0,1,1,1,1,1,1,0,0,0,1
2,128,1.0,1.0,1,1,1,0,0,1,1,1,1,0
5,128,1.0,1.0,1,1,1,0,1,1,0,0,0,0
6,128,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,129,1.0,1.0,1,1,1,1,1,0,0,0,1,1
2,129,1.0,1.0,1,1,0,0,1,1,1,1,0,1
5,129,0.0,0.0,1,1,0,1,1,0,0,0,0,0
6,129,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,130,1.0,1.0,1,1,1,1,0,0,0,1,1,1
2,130,1.0,1.0,1,0,0,1,1,1,1,0,1,0
5,130,0.0,0.0,1,0,1,1,0,0,0,0,0,0
6,130,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,131,0.0,0.0,1,1,1,0,0,0,1,1,1,0
2,131,0.0,0.0,0,0,1,1,1,1,0,1,0,0
5,131,0.0,0.0,0,1,1,0,0,0,0,0,0,1
6,131,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,132,1.0,1.0,1,1,0,0,0,1,1,1,0,0
2,132,1.0,1.0,0,1,1,1,1,0,1,0,0,1
5,132,0.0,0.0,1,1,0,0,0,0,0,0,1,0
6,132,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,133,0.0,0.0,1,0,0,0,1,1,1,0,0,1
2,133,1.0,1.0,1,1,1,1,0,1,0,0,1,1
5,133,1.0,1.0,1,0,0,0,0,0,0,1,0,1
6,133,1.0,1.0,1,1,1,1,1,1,1,1,0,1
1,134,1.0,1.0,0,0,0,1,1,1,0,0,1,1
2,134,1.0,1.0,1,1,1,0,1,0,0,1,1,1
5,134,1.0,1.0,0,0,0,0,0,0,1,0,1,0
6,134,1.0,1.0,1,1,1,1,1,1,1,0,1,1
1,135,0.0,0.0,0,0,1,1,1,0,0,1,1,1
2,135,1.0,1.0,1,1,0,1,0,0,1,1,1,1
5,135,0.0,0.0,0,0,0,0,0,1,0,1,0,1
6,135,1.0,1.0,1,1,1,1,1,1,0,1,1,1
1,136,1.0,1.0,0,1,1,1,0,0,1,1,1,1
2,136,1.0,1.0,1,0,1,0,0,1,1,1,1,1
5,136,0.0,0.0,0,0,0,0,1,0,1,0,1,0
6,136,1.0,1.0,1,1,1,1,1,0,1,1,1,1
1,137,1.0,1.0,1,1,1,0,0,1,1,1,1,0
2,137,1.0,1.0,0,1,0,0,1,1,1,1,1,1
5,137,1.0,1.0,0,0,0,1,0,1,0,1,0,1
6,137,0.0,0.0,1,1,1,1,0,1,1,1,1,1
1,138,0.0,0.0,1,1,0,0,1,1,1,1,0,1
2,138,1.0,1.0,1,0,0,1,1,1,1,1,1,1
5,138,0.0,0.0,0,0,1,0,1,0,1,0,1,0
6,138,1.0,1.0,1,1,1,0,1,1,1,1,1,1
1,139,1.0,1.0,1,0,0,1,1,1,1,0,1,1
2,139,1.0,1.0,0,0,1,1,1,1,1,1,1,1
5,139,0.0,0.0,0,1,0,1,0,1,0,1,0,0
6,139,1.0,1.0,1,1,0,1,1,1,1,1,1,1
1,140,0.0,0.0,0,0,1,1,1,1,0,1,1,0
2,140,0.0,0.0,0,1,1,1,1,1,1,1,1,0
5,140,0.0,0.0,1,0,1,0,1,0,1,0,0,0
6,140,0.0,0.0,1,0,1,1,1,1,1,1,1,1
1,141,1.0,1.0,0,1,1,1,1,0,1,1,0,1
2,141,1.0,1.0,1,1,1,1,1,1,1,1,0,1
5,141,1.0,1.0,0,1,0,1,0,1,0,0,0,0
6,141,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,142,1.0,1.0,1,1,1,1,0,1,1,0,1,0
2,142,1.0,1.0,1,1,1,1,1,1,1,0,1,1
5,142,0.0,0.0,1,0,1,0,1,0,0,0,0,1
6,142,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,143,1.0,1.0,1,1,1,0,1,1,0,1,0,1
2,143,1.0,1.0,1,1,1,1,1,1,0,1,1,1
5,143,1.0,1.0,0,1,0,1,0,0,0,0,1,1
6,143,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,144,1.0,1.0,1,1,0,1,1,0,1,0,1,0
2,144,1.0,1.0,1,1,1,1,1,0,1,1,1,1
5,144,1.0,1.0,1,0,1,0,0,0,0,1,1,0
6,144,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,145,1.0,1.0,1,0,1,1,0,1,0,1,0,1
2,145,1.0,1.0,1,1,1,1,0,1,1,1,1,1
5,145,0.0,0.0,0,1,0,0,0,0,1,1,0,0
6,145,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,146,0.0,0.0,0,1,1,0,1,0,1,0,1,1
2,146,0.0,0.0,1,1,1,0,1,1,1,1,1,1
5,146,1.0,1.0,1,0,0,0,0,1,1,0,0,1
6,146,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,147,0.0,0.0,1,1,0,1,0,1,0,1,1,0
2,147,1.0,1.0,1,1,0,1,1,1,1,1,1,1
5,147,0.0,0.0,0,0,0,0,1,1,0,0,1,0
6,147,1.0,1.0,1,1,1,1,1,1,1,1,0,1
1,148,1.0,1.0,1,0,1,0,1,0,1,1,0,1
2,148,0.0,0.0,1,0,1,1,1,1,1,1,1,1
5,148,0.0,0.0,0,0,0,1,1,0,0,1,0,0
6,148,1.0,1.0,1,1,1,1,1,1,1,0,1,1
1,149,0.0,0.0,0,1,0,1,0,1,1,0,1,0
2,149,1.0,1.0,0,1,1,1,1,1,1,1,1,0
5,149,1.0,1.0,0,0,1,1,0,0,1,0,0,0
6,149,1.0,1.0,1,1,1,1,1,1,0,1,1,0
1,150,0.0,0.0,1,0,1,0,1,1,0,1,0,1
2,150,1.0,1.0,1,1,1,1,1,1,1,1,0,1
5,150,0.0,0.0,0,1,1,0,0,1,0,0,0,1
6,150,1.0,1.0,1,1,1,1,1,0,1,1,0,1
1,151,0.0,0.0,0,1,0,1,1,0,1,0,1,1
2,151,1.0,1.0,1,1,1,1,1,1,1,0,1,1
5,151,1.0,1.0,1,1,0,0,1,0,0,0,1,0
6,151,1.0,1.0,1,1,1,1,0,1,1,0,1,1
1,152,0.0,0.0,1,0,1,1,0,1,0,1,1,1
2,152,1.0,1.0,1,1,1,1,1,1,0,1,1,1
5,152,1.0,1.0,1,0,0,1,0,0,0,1,0,1
6,152,1.0,1.0,1,1,1,0,1,1,0,1,1,1
1,153,1.0,1.0,0,1,1,0,1,0,1,1,1,1
2,153,1.0,1.0,1,1,1,1,1,0,1,1,1,1
5,153,1.0,1.0,0,0,1,0,0,0,1,0,1,1
6,153,1.0,1.0,1,1,0,1,1,0,1,1,1,1
1,154,1.0,1.0,1,1,0,1,0,1,1,1,1,1
2,154,0.0,0.0,1,1,1,1,0,1,1,1,1,1
5,154,1.0,1.0,0,1,0,0,0,1,0,1,1,0
6,154,1.0,1.0,1,0,1,1,0,1,1,1,1,1
1,155,0.0,0.0,1,0,1,0,1,1,1,1,1,0
2,155,1.0,1.0,1,1,1,0,1,1,1,1,1,0
5,155,0.0,0.0,1,0,0,0,1,0,1,1,0,1
6,155,1.0,1.0,0,1,1,0,1,1,1,1,1,1
1,156,1.0,1.0,0,1,0,1,1,1,1,1,0,0
2,156,1.0,1.0,1,1,0,1,1,1,1,1,0,1
5,156,0.0,0.0,0,0,0,1,0,1,1,0,1,0
6,156,1.0,1.0,1,1,0,1,1,1,1,1,1,1
1,157,1.0,1.0,1,0,1,1,1,1,1,0,0,1
2,157,0.0,0.0,1,0,1,1,1,1,1,0,1,0
5,157,1.0,1.0,0,0,1,0,1,1,0,1,0,0
6,157,0.0,0.0,1,0,1,1,1,1,1,1,1,1
1,158,1.0,1.0,0,1,1,1,1,1,0,0,1,0
2,158,1.0,1.0,0,1,1,1,1,1,0,1,0,1
5,158,1.0,1.0,0,1,0,1,1,0,1,0,0,1
6,158,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,159,1.0,1.0,1,1,1,1,1,0,0,1,0,0
2,159,1.0,1.0,1,1,1,1,1,0,1,0,1,1
5,159,1.0,1.0,1,0,1,1,0,1,0,0,1,0
6,159,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,160,1.0,1.0,1,1,1,1,0,0,1,0,0,0
2,160,1.0,1.0,1,1,1,1,0,1,0,1,1,1
5,160,1.0,1.0,0,1,1,0,1,0,0,1,0,1
6,160,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,161,1.0,1.0,1,1,1,0,0,1,0,0,0,0
2,161,0.0,0.0,1,1,1,0,1,0,1,1,1,1
5,161,0.0,0.0,1,1,0,1,0,0,1,0,1,1
6,161,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,162,1.0,1.0,1,1,0,0,1,0,0,0,0,1
2,162,0.0,0.0,1,1,0,1,0,1,1,1,1,1
5,162,0.0,0.0,1,0,1,0,0,1,0,1,1,1
6,162,0.0,0.0,1,1,1,1,1,1,1,1,1,1
1,163,0.0,0.0,1,0,0,1,0,0,0,0,1,1
2,163,1.0,1.0,1,0,1,0,1,1,1,1,1,0
5,163,1.0,1.0,0,1,0,0,1,0,1,1,1,1
6,163,0.0,0.0,1,1,1,1,1,1,1,1,1,1
1,164,1.0,1.0,0,0,1,0,0,0,0,1,1,0
2,164,1.0,1.0,0,1,0,1,1,1,1,1,0,1
5,164,1.0,1.0,1,0,0,1,0,1,1,1,1,0
6,164,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,165,1.0,1.0,0,1,0,0,0,0,1,1,0,1
2,165,0.0,0.0,1,0,1,1,1,1,1,0,1,1
5,165,0.0,0.0,0,0,1,0,1,1,1,1,0,0
6,165,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,166,1.0,1.0,1,0,0,0,0,1,1,0,1,1
2,166,1.0,1.0,0,1,1,1,1,1,0,1,1,0
5,166,0.0,0.0,0,1,0,1,1,1,1,0,0,1
6,166,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,167,1.0,1.0,0,0,0,0,1,1,0,1,1,1
2,167,1.0,1.0,1,1,1,1,1,0,1,1,0,1
5,167,0.0,0.0,1,0,1,1,1,1,0,0,1,1
6,167,1.0,1.0,1,1,1,1,1,1,1,1,0,1
1,168,1.0,1.0,0,0,0,1,1,0,1,1,1,1
2,168,1.0,1.0,1,1,1,1,0,1,1,0,1,1
5,168,1.0,1.0,0,1,1,1,1,0,0,1,1,1
6,168,1.0,1.0,1,1,1,1,1,1,1,0,1,1
1,169,1.0,1.0,0,0,1,1,0,1,1,1,1,1
2,169,1.0,1.0,1,1,1,0,1,1,0,1,1,1
5,169,0.0,0.0,1,1,1,1,0,0,1,1,1,1
6,169,1.0,1.0,1,1,1,1,1,1,0,1,1,1
1,170,1.0,1.0,0,1,1,0,1,1,1,1,1,1
2,170,1.0,1.0,1,1,0,1,1,0,1,1,1,0
5,170,0.0,0.0,1,1,1,0,0,1,1,1,1,0
6,170,1.0,1.0,1,1,1,1,1,0,1,1,1,1
1,171,0.0,0.0,1,1,0,1,1,1,1,1,1,1
2,171,1.0,1.0,1,0,1,1,0,1,1,1,0,0
5,171,0.0,0.0,1,1,0,0,1,1,1,1,0,0
6,171,1.0,1.0,1,1,1,1,0,1,1,1,1,0
1,172,1.0,1.0,1,0,1,1,1,1,1,1,1,0
2,172,1.0,1.0,0,1,1,0,1,1,1,0,0,1
5,172,1.0,1.0,1,0,0,1,1,1,1,0,0,1
6,172,1.0,1.0,1,1,1,0,1,1,1,1,0,0
1,173,0.0,0.0,0,1,1,1,1,1,1,1,0,1
2,173,1.0,1.0,1,1,0,1,1,1,0,0,1,1
5,173,1.0,1.0,0,0,1,1,1,1,0,0,1,1
6,173,1.0,1.0,1,1,0,1,1,1,1,0,0,1
1,174,1.0,1.0,1,1,1,1,1,1,1,0,1,1
2,174,1.0,1.0,1,0,1,1,1,0,0,1,1,0
5,174,0.0,0.0,0,1,1,1,1,0,0,1,1,0
6,174,1.0,1.0,1,0,1,1,1,1,0,0,1,1
1,175,0.0,0.0,1,1,1,1,1,1,0,1,1,1
2,175,1.0,1.0,0,1,1,1,0,0,1,1,0,1
5,175,1.0,1.0,1,1,1,1,0,0,1,1,0,0
6,175,1.0,1.0,0,1,1,1,1,0,0,1,1,1
1,176,1.0,1.0,1,1,1,1,1,0,1,1,1,1
2,176,1.0,1.0,1,1,1,0,0,1,1,0,1,1
5,176,0.0,0.0,1,1,1,0,0,1,1,0,0,0
6,176,1.0,1.0,1,1,1,1,0,0,1,1,1,1
1,177,1.0,1.0,1,1,1,1,0,1,1,1,1,1
2,177,1.0,1.0,1,1,0,0,1,1,0,1,1,1
5,177,1.0,1.0,1,1,0,0,1,1,0,0,0,1
6,177,1.0,1.0,1,1,1,0,0,1,1,1,1,1
1,178,1.0,1.0,1,1,1,0,1,1,1,1,1,1
2,178,1.0,1.0,1,0,0,1,1,0,1,1,1,1
5,178,0.0,0.0,1,0,0,1,1,0,0,0,1,0
6,178,1.0,1.0,1,1,0,0,1,1,1,1,1,1
1,179,1.0,1.0,1,1,0,1,1,1,1,1,1,1
2,179,1.0,1.0,0,0,1,1,0,1,1,1,1,1
5,179,0.0,0.0,0,0,1,1,0,0,0,1,0,0
6,179,1.0,1.0,1,0,0,1,1,1,1,1,1,1
1,180,1.0,1.0,1,0,1,1,1,1,1,1,1,0
2,180,1.0,1.0,0,1,1,0,1,1,1,1,1,1
5,180,1.0,1.0,0,1,1,0,0,0,1,0,0,0
6,180,1.0,1.0,0,0,1,1,1,1,1,1,1,1
1,181,0.0,0.0,0,1,1,1,1,1,1,1,0,1
2,181,1.0,1.0,1,1,0,1,1,1,1,1,1,1
5,181,1.0,1.0,1,1,0,0,0,1,0,0,0,1
6,181,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,182,1.0,1.0,1,1,1,1,1,1,1,0,1,0
2,182,1.0,1.0,1,0,1,1,1,1,1,1,1,1
5,182,0.0,0.0,1,0,0,0,1,0,0,0,1,1
6,182,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,183,1.0,1.0,1,1,1,1,1,1,0,1,0,1
2,183,0.0,0.0,0,1,1,1,1,1,1,1,1,1
5,183,0.0,0.0,0,0,0,1,0,0,0,1,1,0
6,183,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,184,1.0,1.0,1,1,1,1,1,0,1,0,1,0
2,184,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,184,0.0,0.0,0,0,1,0,0,0,1,1,0,1
6,184,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,185,1.0,1.0,1,1,1,1,0,1,0,1,0,1
2,185,0.0,0.0,1,1,1,1,1,1,1,1,1,1
5,185,0.0,0.0,0,1,0,0,0,1,1,0,1,0
6,185,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,186,1.0,1.0,1,1,1,0,1,0,1,0,1,1
2,186,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,186,0.0,0.0,1,0,0,0,1,1,0,1,0,1
6,186,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,187,1.0,1.0,1,1,0,1,0,1,0,1,1,1
2,187,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,187,1.0,1.0,0,0,0,1,1,0,1,0,1,0
6,187,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,188,1.0,1.0,1,0,1,0,1,0,1,1,1,1
2,188,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,188,0.0,0.0,0,0,1,1,0,1,0,1,0,0
6,188,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,189,1.0,1.0,0,1,0,1,0,1,1,1,1,1
2,189,0.0,0.0,1,1,1,1,1,1,1,1,1,1
5,189,1.0,1.0,0,1,1,0,1,0,1,0,0,1
6,189,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,190,1.0,1.0,1,0,1,0,1,1,1,1,1,0
2,190,0.0,0.0,1,1,1,1,1,1,1,1,1,1
5,190,0.0,0.0,1,1,0,1,0,1,0,0,1,1
6,190,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,191,1.0,1.0,0,1,0,1,1,1,1,1,0,1
2,191,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,191,0.0,0.0,1,0,1,0,1,0,0,1,1,0
6,191,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,192,1.0,1.0,1,0,1,1,1,1,1,0,1,1
2,192,0.0,0.0,1,1,1,1,1,1,1,1,1,0
5,192,1.0,1.0,0,1,0,1,0,0,1,1,0,0
6,192,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,193,1.0,1.0,0,1,1,1,1,1,0,1,1,1
2,193,0.0,0.0,1,1,1,1,1,1,1,1,0,1
5,193,1.0,1.0,1,0,1,0,0,1,1,0,0,0
6,193,0.0,0.0,1,1,1,1,1,1,1,1,1,1
1,194,1.0,1.0,1,1,1,1,1,0,1,1,1,1
2,194,0.0,0.0,1,1,1,1,1,1,1,0,1,0
5,194,1.0,1.0,0,1,0,0,1,1,0,0,0,0
6,194,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,195,1.0,1.0,1,1,1,1,0,1,1,1,1,1
2,195,0.0,0.0,1,1,1,1,1,1,0,1,0,1
5,195,1.0,1.0,1,0,0,1,1,0,0,0,0,0
6,195,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,196,1.0,1.0,1,1,1,0,1,1,1,1,1,1
2,196,1.0,1.0,1,1,1,1,1,0,1,0,1,1
5,196,1.0,1.0,0,0,1,1,0,0,0,0,0,1
6,196,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,197,1.0,1.0,1,1,0,1,1,1,1,1,1,1
2,197,1.0,1.0,1,1,1,1,0,1,0,1,1,1
5,197,1.0,1.0,0,1,1,0,0,0,0,0,1,0
6,197,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,198,1.0,1.0,1,0,1,1,1,1,1,1,1,1
2,198,0.0,0.0,1,1,1,0,1,0,1,1,1,0
5,198,0.0,0.0,1,1,0,0,0,0,0,1,0,1
6,198,0.0,0.0,1,1,1,1,1,1,1,1,1,1
1,199,0.0,0.0,0,1,1,1,1,1,1,1,1,1
2,199,0.0,0.0,1,1,0,1,0,1,1,1,0,0
5,199,0.0,0.0,1,0,0,0,0,0,1,0,1,0
6,199,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,200,1.0,1.0,1,1,1,1,1,1,1,1,1,1
2,200,1.0,1.0,1,0,1,0,1,1,1,0,0,1
5,200,0.0,0.0,0,0,0,0,0,1,0,1,0,0
6,200,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,201,1.0,1.0,1,1,1,1,1,1,1,1,1,1
2,201,1.0,1.0,0,1,0,1,1,1,0,0,1,0
5,201,0.0,0.0,0,0,0,0,1,0,1,0,0,1
6,201,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,202,0.0,0.0,1,1,1,1,1,1,1,1,1,1
2,202,1.0,1.0,1,0,1,1,1,0,0,1,0,0
5,202,0.0,0.0,0,0,0,1,0,1,0,0,1,1
6,202,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,203,0.0,0.0,1,1,1,1,1,1,1,1,1,1
2,203,1.0,1.0,0,1,1,1,0,0,1,0,0,0
5,203,0.0,0.0,0,0,1,0,1,0,0,1,1,1
6,203,1.0,1.0,1,1,1,1,1,1,1,1,0,1
1,204,1.0,1.0,1,1,1,1,1,1,1,1,1,1
2,204,0.0,0.0,1,1,1,0,0,1,0,0,0,0
5,204,1.0,1.0,0,1,0,1,0,0,1,1,1,1
6,204,0.0,0.0,1,1,1,1,1,1,1,0,1,1
1,205,1.0,1.0,1,1,1,1,1,1,1,1,1,1
2,205,0.0,0.0,1,1,0,0,1,0,0,0,0,1
5,205,1.0,1.0,1,0,1,0,0,1,1,1,1,1
6,205,0.0,0.0,1,1,1,1,1,1,0,1,1,1
1,206,1.0,1.0,1,1,1,1,1,1,1,1,1,1
2,206,1.0,1.0,1,0,0,1,0,0,0,0,1,1
5,206,1.0,1.0,0,1,0,0,1,1,1,1,1,1
6,206,1.0,1.0,1,1,1,1,1,0,1,1,1,1
1,207,0.0,0.0,1,1,1,1,1,1,1,1,1,1
2,207,1.0,1.0,0,0,1,0,0,0,0,1,1,0
5,207,0.0,0.0,1,0,0,1,1,1,1,1,1,0
6,207,1.0,1.0,1,1,1,1,0,1,1,1,1,0
1,208,1.0,1.0,1,1,1,1,1,1,1,1,1,0
2,208,1.0,1.0,0,1,0,0,0,0,1,1,0,0
5,208,0.0,0.0,0,0,1,1,1,1,1,1,0,0
6,208,1.0,1.0,1,1,1,0,1,1,1,1,0,1
1,209,1.0,1.0,1,1,1,1,1,1,1,1,0,1
2,209,1.0,1.0,1,0,0,0,0,1,1,0,0,1
5,209,0.0,0.0,0,1,1,1,1,1,1,0,0,0
6,209,1.0,1.0,1,1,0,1,1,1,1,0,1,1
1,210,0.0,0.0,1,1,1,1,1,1,1,0,1,1
2,210,1.0,1.0,0,0,0,0,1,1,0,0,1,1
5,210,0.0,0.0,1,1,1,1,1,1,0,0,0,0
6,210,1.0,1.0,1,0,1,1,1,1,0,1,1,1
1,211,1.0,1.0,1,1,1,1,1,1,0,1,1,0
2,211,1.0,1.0,0,0,0,1,1,0,0,1,1,1
5,211,1.0,1.0,1,1,1,1,1,0,0,0,0,0
6,211,1.0,1.0,0,1,1,1,1,0,1,1,1,1
1,212,1.0,1.0,1,1,1,1,1,0,1,1,0,0
2,212,1.0,1.0,0,0,1,1,0,0,1,1,1,1
5,212,1.0,1.0,1,1,1,1,0,0,0,0,0,0
6,212,1.0,1.0,1,1,1,1,0,1,1,1,1,1
1,213,0.0,0.0,1,1,1,1,0,1,1,0,0,1
2,213,1.0,1.0,0,1,1,0,0,1,1,1,1,0
5,213,1.0,1.0,1,1,1,0,0,0,0,0,0,1
6,213,0.0,0.0,1,1,1,0,1,1,1,1,1,0
1,214,1.0,1.0,1,1,1,0,1,1,0,0,1,1
2,214,1.0,1.0,1,1,0,0,1,1,1,1,0,0
5,214,0.0,0.0,1,1,0,0,0,0,0,0,1,1
6,214,1.0,1.0,1,1,0,1,1,1,1,1,0,0
1,215,0.0,0.0,1,1,0,1,1,0,0,1,1,1
2,215,1.0,1.0,1,0,0,1,1,1,1,0,0,1
5,215,1.0,1.0,1,0,0,0,0,0,0,1,1,1
6,215,0.0,0.0,1,0,1,1,1,1,1,0,0,1
1,216,1.0,1.0,1,0,1,1,0,0,1,1,1,0
2,216,1.0,1.0,0,0,1,1,1,1,0,0,1,1
5,216,1.0,1.0,0,0,0,0,0,0,1,1,1,0
6,216,1.0,1.0,0,1,1,1,1,1,0,0,1,1
1,217,1.0,1.0,0,1,1,0,0,1,1,1,0,1
2,217,1.0,1.0,0,1,1,1,1,0,0,1,1,1
5,217,1.0,1.0,0,0,0,0,0,1,1,1,0,0
6,217,1.0,1.0,1,1,1,1,1,0,0,1,1,1
1,218,1.0,1.0,1,1,0,0,1,1,1,0,1,1
2,218,0.0,0.0,1,1,1,1,0,0,1,1,1,1
5,218,1.0,1.0,0,0,0,0,1,1,1,0,0,0
6,218,1.0,1.0,1,1,1,1,0,0,1,1,1,1
1,219,1.0,1.0,1,0,0,1,1,1,0,1,1,0
2,219,0.0,0.0,1,1,1,0,0,1,1,1,1,1
5,219,0.0,0.0,0,0,0,1,1,1,0,0,0,0
6,219,1.0,1.0,1,1,1,0,0,1,1,1,1,1
1,220,1.0,1.0,0,0,1,1,1,0,1,1,0,1
2,220,1.0,1.0,1,1,0,0,1,1,1,1,1,1
5,220,1.0,1.0,0,0,1,1,1,0,0,0,0,1
6,220,1.0,1.0,1,1,0,0,1,1,1,1,1,1
1,221,0.0,0.0,0,1,1,1,0,1,1,0,1,1
2,221,1.0,1.0,1,0,0,1,1,1,1,1,1,1
5,221,0.0,0.0,0,1,1,1,0,0,0,0,1,1
6,221,1.0,1.0,1,0,0,1,1,1,1,1,1,1
1,222,1.0,1.0,1,1,1,0,1,1,0,1,1,0
2,222,1.0,1.0,0,0,1,1,1,1,1,1,1,1
5,222,1.0,1.0,1,1,1,0,0,0,0,1,1,1
6,222,1.0,1.0,0,0,1,1,1,1,1,1,1,0
1,223,1.0,1.0,1,1,0,1,1,0,1,1,0,1
2,223,1.0,1.0,0,1,1,1,1,1,1,1,1,1
5,223,0.0,0.0,1,1,0,0,0,0,1,1,1,0
6,223,1.0,1.0,0,1,1,1,1,1,1,1,0,1
